respondent_id,Age,Sex,Ethnicity simplified,Political spectrum (us),Student status,Employment status
4b3c6ff545a065a399a97c4315feae26,28,Male,Other,Conservative,Yes,Unemployed (and job seeking)
9f51f51b4c2410ac10d7d67d2d676a2e,25,Female,White,Conservative,No,Unemployed (and job seeking)
cab329144c31986815f1715eae1304cf,31,Female,Black,Conservative,No,Part-Time
d499b14e45305a361c2f343f42b3a15f,50,Female,Black,Conservative,No,Full-Time
a86d398e190d0176591bf633376d4c83,19,Male,White,Conservative,Yes,Unemployed (and job seeking)
79bdf7c574fde25ea6bea7cce810439c,19,Male,White,Conservative,Yes,Full-Time
78fd04a27fd26b9be7ea95f5be097feb,42,Male,Black,Conservative,No,Full-Time
9070bd54250c31b34d1310f19e67db5d,39,Female,Black,Conservative,Yes,Part-Time
21b7a35a5c461a73410bfdc89fb42578,35,Female,White,Conservative,No,Full-Time
cd5870b057806a1d85a39bb98cc65c23,70,Female,Black,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9e4a6cb0fa28ceebd0d10bf6b7428529,32,Female,White,Conservative,Yes,Full-Time
02af2252f7a3b41f83d5b60a76be20c8,53,Female,Black,Conservative,No,Other
63341e6ad2c334ce76d954f5faa0e3dc,38,Female,White,Conservative,Yes,Part-Time
df540efa159166a00188f5c527108550,32,Male,Black,Conservative,No,Unemployed (and job seeking)
e1cc31d893c6d5b7a23d8ecedd50a951,37,Female,Mixed,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e9aed511fc4055845d2bb48be6bd3757,29,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
42712f3cfe6a956f845deafcb2d385e8,24,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
206e53792aad96bb5eb2e19cae74522e,49,Female,White,Conservative,No,Full-Time
f20da7987582a7884626d0c5d662763e,37,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
60b5436129fe55d17f47411ea8b0804b,53,Male,White,Conservative,No,Other
426b5e28adc18eaa6f0b8570a0ba9887,42,Male,White,Conservative,No,Full-Time
3362c7973f98f1c6d0c633c6cef6e15c,30,Male,White,Conservative,No,Full-Time
88d877070bc1ce1c6a626272c1b4acf2,75,Male,White,Conservative,No,Full-Time
cb3aae5329d40d1b3dc0d5b98eb4d973,71,Female,White,Conservative,No,Full-Time
fcd267faac95363d95d6ccedb27cbf6a,66,Female,White,Conservative,No,Full-Time
8ef4185da2e87650a6c6e53fba1c7849,27,Male,White,Conservative,No,Full-Time
fe0b4bfcd33cdb3d7797d55099ae2803,45,Male,White,Conservative,No,Full-Time
9bb430442fe7185d86c3ea1af58c2ef4,24,Male,White,Conservative,No,Full-Time
0cb11ab0fc928029a4f1733c0506cf7b,49,Male,White,Conservative,No,Full-Time
954a95ef284986505eed716144a46420,49,Male,White,Conservative,No,Full-Time
8a1a688a34d375128f71c6db016d1074,54,Female,White,Conservative,No,Full-Time
a07c8b1444a7326ffc3361eea12d9d85,47,Female,White,Conservative,No,Other
fd5595d76bdae17c5e846d359c2b5bb5,36,Male,Asian,Conservative,No,Full-Time
0028eef354b0c75ddc9412019c1174f5,26,Male,White,Conservative,No,Full-Time
a3993b3e6e9bc541eb01a445b2421a84,24,Male,Black,Conservative,No,Full-Time
7368e3eb462407490ea7b760b5264b2f,30,Male,Other,Conservative,No,Full-Time
d2380450e37f6631406c1ac588c11afb,44,Female,Black,Conservative,DATA_EXPIRED,DATA_EXPIRED
ed6fcb8aa87dd1e2d7ff36f1227ecc97,29,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
72345ab3ee6113cb2c042703ed12ffd3,45,Male,White,Conservative,No,Unemployed (and job seeking)
bdbdbbe5648f40e67dbbd40fab8d7035,31,Female,Black,Conservative,No,Full-Time
6f0e5a1bbf35577fdc9766c2a11f9c14,48,Male,Other,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9984bd9e46b2799f8c67bb92d23f1ddb,45,Female,White,Conservative,No,Part-Time
1d9d10cd20ee1ddbec48bf2f2f79840d,20,Female,Black,Conservative,Yes,Due to start a new job within the next month
9a5185ee15405b070e1815527ea2f64e,37,Female,Asian,Conservative,No,Unemployed (and job seeking)
863491013dafe9c5acef321f134b2c06,24,Male,Asian,Conservative,No,Full-Time
4ea0be36d60559a437fb2e66bdf11656,29,Female,White,Conservative,No,Full-Time
1092c65b46aceee5350910b742c09983,30,Male,White,Conservative,No,Full-Time
6b6e528f587face39f33744bb84b32b8,26,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7dd64449c595c20703a81300211e7f09,24,Male,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
cda10cc358ca7dc757a94fb46f3fba4f,35,Female,White,Conservative,Yes,Full-Time
14551bc0727f0787ad92bd08b90ee76c,28,Female,Black,Conservative,No,Full-Time
fcdce4136b31257f65f15849ba190537,29,Male,White,Conservative,No,Other
0d747b1b5b46791c650cbf4ac40b0b02,22,Male,White,Conservative,Yes,Other
5150cbd5997851df12091c53cbdbe88a,47,Female,White,Conservative,No,Full-Time
c60ab95d4996c785fcb658a15bbdcbe5,70,Female,White,Conservative,No,Full-Time
bcff5696a52d665e5bb5568d5dbb1e6d,23,Female,White,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b71f1f3da1d0acb2c9716826e5080a71,53,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7c0a18dfb479eaea3b7bc32622098472,35,Male,White,Conservative,Yes,Full-Time
41392798085719e02d5977194523eec0,73,Female,Black,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
236ab449a077a5d567402779cc137ddf,41,Male,White,Conservative,Yes,Full-Time
7b42028d0cd0358c2ecf278583d9240c,67,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
577eed9520758f68fab1bf9084d33786,49,Female,Black,Conservative,Yes,Part-Time
d5b5c193d00b50738e9e1259c8341377,40,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5cc0090e81394309765d16bb8a0431b2,69,Male,White,Conservative,No,Part-Time
b9df9114fe693bcef427f8ff6c887f31,40,Male,White,Conservative,No,Part-Time
8caac06feebe2af217a8cab0c66a650d,66,Male,White,Conservative,No,Other
fa285189033c677dc619dd3591af2a42,57,Female,White,Conservative,No,Other
7fd36f66cf2edc6368a00c13e7c32711,20,Female,White,Conservative,Yes,Full-Time
f543ccee4b74cbcd8e572dc766e45e2c,37,Female,White,Conservative,No,Part-Time
2525a874e4e4c60ea7049a29310be31e,29,Female,White,Conservative,No,Part-Time
f8df372757e63032d695503e2a7128ba,58,Male,White,Conservative,No,Unemployed (and job seeking)
eef58c3cec693d63fcb08ba6e19c13e1,62,Female,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
cc549b12c9c7e247becb6f39efcb84b7,57,Female,White,Conservative,No,Full-Time
cc9354372f5484a799f8835fa57d554e,37,Male,White,Conservative,No,Full-Time
a3a7e33be4d4e4c02182b86295f0c910,45,Female,White,Conservative,No,Part-Time
ec1611de2630f4d1399e843799491b58,43,Female,White,Conservative,No,Full-Time
ef2a58eca7d4ad6b492edb7b764b224b,51,Female,White,Conservative,No,Unemployed (and job seeking)
b5612cfa4d1a6905e5665ff04560063e,57,Female,White,Conservative,No,Full-Time
0b2ccbfc98156fe8f22180e046810d6a,28,Female,White,Conservative,No,Part-Time
0faa0d00731961e12daa82d804625f6d,46,Female,White,Conservative,No,Unemployed (and job seeking)
27b7357bc09e77513c64e0ee184248b7,66,Female,White,Conservative,Yes,Part-Time
96692cf5404f415c2895750e8eb2eed0,32,Female,White,Conservative,Yes,Full-Time
0e3848a4772debf49ae6808a6b3205fb,54,Female,Mixed,Conservative,No,Due to start a new job within the next month
c16964cc7648dc72b39c01386be5d6c8,51,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
14992cda1c18daebdc83fa7192594bd6,47,Male,White,Conservative,No,Full-Time
472a88658a6ddc899086a0568d37cc32,36,Male,White,Conservative,No,Full-Time
490af2b39a9885bbaf84ca039b2e3f78,26,Male,White,Conservative,No,Full-Time
d0fe87ac99520f5f4304c7478b68837c,53,Male,White,Conservative,No,Full-Time
b5212b97ac4b9635e4462837e76b6288,25,Male,Prefer not to say,Conservative,Yes,Full-Time
7d301f60928ef09e3477f925ea70b57b,53,Male,White,Conservative,No,Part-Time
a0fb8180495a066c82a5c9e2eae69514,32,Female,White,Conservative,No,Full-Time
a33fd8d933af9742da7bcc51c7cfdf38,48,Female,White,Conservative,No,Full-Time
0bbdd647a7766a01a442f731f8c4cca7,60,Male,White,Conservative,No,Full-Time
fb38009ee6ce7e792cd04032f978df4e,25,Female,White,Conservative,Yes,Full-Time
4e5d3fc0f9851e28a075d87a2d215e36,71,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
286a339d9daa23777cc15ae7e70399eb,39,Female,Black,Conservative,Yes,Unemployed (and job seeking)
55435950d6184264668af586d6166aa6,25,Female,DATA_EXPIRED,Conservative,No,Full-Time
837c3bf62e2ce0848395bc0784e3abbb,48,Male,White,Conservative,No,Full-Time
a33425efe3bcfe8c366b026d620912a4,24,Male,White,Conservative,No,Unemployed (and job seeking)
a8087758a0e9ec531d755d9bf9e0ccb6,32,Male,White,Conservative,No,Full-Time
632465de6cc0b8c28a37b6186af85058,28,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
13c35af78cc35123ef3ae16ce9f31293,32,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9ecd57fbf61d5da83abc15a1e9547649,60,Male,White,Conservative,No,Full-Time
4ef9e6f5b6bdf7f59f61524ba5aa21c0,23,Male,Black,Conservative,Yes,Full-Time
7d7b529b4e9e9ae7f1040dda0cb2bc27,56,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9acd5470e76e6be69eef514975f8c7f9,20,Male,White,Conservative,Yes,Unemployed (and job seeking)
de04b236cb0d8f7f5363e13aab233f4a,40,Male,Black,Conservative,No,Full-Time
cfa3b1d3d7027a44e78ac82702f14b61,38,Male,White,Conservative,No,Full-Time
02e6754171c67a18003129afe326a07d,31,Female,Black,Conservative,No,Full-Time
f6dbe0dcce335d85d74a01cea41aeca6,45,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e99b2dead113278eb672ecb627dbe2d4,42,Male,Black,Conservative,No,Full-Time
3e898f6ba467674c634a9be5d9f1572f,26,Male,Black,Conservative,Yes,Part-Time
bc8e23ae9281d206fedb43801f41615b,33,Male,White,Conservative,No,Unemployed (and job seeking)
15b43c4a830c97d6653e1352648270fa,35,Female,White,Conservative,No,Full-Time
504fa12057ab5eef7cb95957895578d1,51,Male,Mixed,Conservative,No,Part-Time
3f29c06bc7c96cdde4d8b466861f7800,38,Male,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
753fd446e5d3d00023923a548a2de7ee,33,Female,Black,Conservative,No,Full-Time
603033fc609bccaf0097cb2142b81185,58,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
72f8a4ab6469abef6acc999a4fa7e594,57,Male,White,Conservative,No,Other
4bca5f5fb77aa0cbf6d85082a810f8df,43,Female,White,Conservative,No,DATA_EXPIRED
a5b7323d53e18abf91e5e6400f3a6e5c,40,Male,Other,Conservative,No,Full-Time
da5c8d6abdae3a60e12f37c5f26398cc,18,Male,White,Conservative,No,Other
41136f0ab7f5d303fbc491399f08ade0,24,Female,Black,Conservative,DATA_EXPIRED,DATA_EXPIRED
f54ccf4009b7d9961485f3bfd82bf940,60,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
61ac75a9e65a18482d8b43a369e9857c,23,Male,White,Conservative,No,Unemployed (and job seeking)
66a269565e83b9b74eb033387d403fcf,22,Female,Black,Conservative,No,Full-Time
aca6152c648a3c990570263426569824,37,Male,Mixed,Conservative,DATA_EXPIRED,Full-Time
c706be9b8626dbb40f07874c90424290,27,Male,White,Conservative,Yes,Full-Time
2f1aad8f0c9c521cecef644365f54787,36,Male,White,Conservative,DATA_EXPIRED,Part-Time
f6ba61a1eaee37fc95764aef123bd52f,19,Male,Other,Conservative,No,Unemployed (and job seeking)
6beda1b531648c4169af878a9851ba98,18,Male,White,Conservative,Yes,Due to start a new job within the next month
496cf7dc020dc857eb47303f0a013be5,43,Female,White,Conservative,No,Full-Time
d2410f2b573aeeea1f129182f240a1fa,44,Male,White,Conservative,No,Part-Time
8e421ef652fecb9bad215ee94ed59d7b,46,Female,White,Conservative,No,Part-Time
f925d51271c6ec4860987461a56f8c5c,34,Male,White,Conservative,No,Full-Time
3b80cb3d79f0918a3ec337b6c5e55d3b,64,Male,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
fa37af089811432542ba502cef839018,27,Male,White,Conservative,No,Unemployed (and job seeking)
b37cd89dfc305758e4ba5ae4f588cf07,39,Female,White,Conservative,No,Full-Time
a1b4d9eb3d6ec0f973c68ab184af051e,67,Female,White,Conservative,No,Full-Time
0305ea1c5e91d8179091e09c0ad92cd3,49,Female,Black,Conservative,Yes,Other
375cd004194571561bbdcd09dfa6ff06,19,Male,Asian,Conservative,Yes,Due to start a new job within the next month
5728967fe7cfe697b9b3de929f052015,49,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
88e2c282d5e2349586beaf3b18ecde37,42,Female,White,Conservative,No,Full-Time
b0c873855514bf83c449f65b8a9e247a,35,Male,White,Conservative,No,Full-Time
ad41d6379b80a432a84abb1e3c2fa33c,65,Female,Black,Conservative,No,Part-Time
373fcfe51d6e99aaae47499419373d8b,22,Male,Asian,Conservative,Yes,Unemployed (and job seeking)
7bd336985d349b791f9316338f46bd52,40,Male,White,Conservative,No,Part-Time
19b51bc5f737f33ea8cbf6c70044cd5d,26,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
205f23aecac13f38aa1167513884e99f,22,Female,White,Conservative,No,Part-Time
248285365926148596b4df8a6ca62ce4,43,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
bdb1b0ad7bf25f5e2ae88b999b78be55,49,Female,White,Conservative,No,Full-Time
8256f155e1b6952107edad3d68cbacff,36,Male,White,Conservative,No,Full-Time
b043ac9cec242987f72cab545231682d,28,Male,White,Conservative,No,Full-Time
0687efce970b79634e750d95ee6e5c96,18,Male,Prefer not to say,Conservative,Yes,Unemployed (and job seeking)
98e6b7efe2c8efa67bfb2bb2d97d9e89,27,Male,Asian,Conservative,No,Full-Time
2eeecef079933c493ee1dbf952b330f5,25,Male,White,Conservative,No,Unemployed (and job seeking)
a6f1f4c2017c5d1a111c89eddc3fdd70,32,Male,Mixed,Conservative,Yes,Part-Time
26fcd9c1445d64892dd4628835365a8b,21,Male,White,Conservative,No,Full-Time
479c26b94126b5c6d17ba0d53a2aefb0,23,Male,White,Conservative,Yes,Full-Time
0dfab511b7a5415971baad760a49380a,41,Female,White,Conservative,No,Other
9f41ed5f20bc8cef78490036ec8efff6,58,Male,White,Conservative,No,Full-Time
d4d3786eec80ed31b8788f8e8c60c50d,32,Male,Black,Conservative,No,Full-Time
6c695f80526f3c34460002945954fe70,63,Male,White,Conservative,No,Part-Time
19f68a1978ca185fe371afa3e84a79fd,33,Male,Asian,Conservative,No,Full-Time
8a1821350f76d66362e5e197ead32526,39,Female,Mixed,Conservative,No,DATA_EXPIRED
6a9aafccbc1aaff1a82a897b20d98c12,31,Male,White,Conservative,No,Unemployed (and job seeking)
932bf4e5617d7752d6d9df9e624334e5,62,Male,White,Conservative,No,Full-Time
5f1b03246fb9a5c518a6e8e72c4c8bd6,35,Male,White,Conservative,No,Full-Time
1166fdf30cf003798386ae5d144ca73f,61,Female,White,Conservative,No,Part-Time
3837eeb159566c516e476312dcb3e08b,37,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
8c91bc2f40d547f132986be16ea178ea,53,Male,White,Conservative,DATA_EXPIRED,Full-Time
eb86e51781f49cc2c599bd3bfd5bc2d7,80,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66834772d96922275fbdf38b63bf4728,50,Female,White,Conservative,No,Full-Time
2057b8ce1fd0b83f91eb858230dd626d,64,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
429945358fa894954d7e45e549f0bd72,56,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
ae88beda7bd5c224585ff3a079e6cd46,65,Female,White,Conservative,No,Full-Time
b8e886a92ca4b3338868e32e738f3fec,38,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
cbe725f2cf83ec6ae81107036021e1d0,59,Male,Black,Conservative,No,Unemployed (and job seeking)
d8e054c5e1987afe324f544431efa301,34,Male,White,Conservative,No,Full-Time
966302f53a68a76da810c0c8301c74ed,64,Female,White,Conservative,No,Full-Time
676158eb3dd6b82cd37cefd07bfec0d6,27,Female,Black,Conservative,Yes,Part-Time
139611f5d57b0b01583e07055f8791fb,39,Male,White,Conservative,No,Full-Time
9c9cf75c2c7ff8e0d8c0ff7ad7e9ef8a,67,Female,White,Conservative,No,Part-Time
4db8ad537ed114485b6cbac51c006625,45,Male,White,Conservative,No,Full-Time
685f967fba435ebed7433f15ef324d2f,31,Female,Other,Conservative,No,Full-Time
88300cfa89d3d446b5614ee104753126,55,Female,White,Conservative,No,Full-Time
4865000f31e19b4c12453ef0fb4e2b08,36,Female,White,Conservative,No,Full-Time
91a652e0d217e6a7ddd0cb0a358c7f09,57,Female,White,Conservative,No,Full-Time
ca38cf89be87f02fd2fa3b0fb35bc1a6,29,Male,White,Conservative,Yes,Full-Time
5f690a1e054c990d6d669be98830b2e4,30,Male,White,Conservative,No,Full-Time
0eab48e6e3efaba908e65c880c0a7aa2,57,Male,White,Conservative,No,Full-Time
64a5cdb3a9f0acf79245b09eb082f700,47,Female,White,Conservative,No,Full-Time
00d5f78e044c99d6a2376aa62e65033c,21,Male,Black,Conservative,Yes,Unemployed (and job seeking)
14aab3a3b9f3d2cb1aa7d160174c7921,39,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3b27ccfac98cd653c3d7aa38b8b34f46,71,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
03df4cf207a8e199b6ff06df6d4ae97a,69,Male,White,Conservative,No,Full-Time
61f72c8e7ae08fa48b704a5baa81c673,37,Female,White,Conservative,Yes,Full-Time
770ba493821073f1b75b9382ed95361e,42,Male,White,Conservative,No,Full-Time
697c21d5875d54b170528a6b1392fe40,36,Female,Black,Conservative,DATA_EXPIRED,Part-Time
9c2e11780966a5c9c8c37b1ca9fc61cf,51,Male,White,Conservative,No,Full-Time
f98b60c4dcd36333b465db63aef43d0a,19,Male,Black,Conservative,Yes,Unemployed (and job seeking)
3c76ee0789460af5bbefe83905505c02,31,Female,White,Conservative,No,Full-Time
164fe1201ecee7e674c7f09ac0422b01,65,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
0c742525836db7e16b1eb3dd9039c93f,43,Male,Mixed,Conservative,No,Full-Time
eaa8b480262b1b1d08a0f995b9bb4a64,45,Male,White,Conservative,No,Full-Time
d21dcd850cbcec43d00b6b3f2bfa9b15,36,Female,Black,Conservative,No,Full-Time
82b46c464aec31f5b12d6dc9e732d04b,46,Female,White,Conservative,No,Full-Time
9f44bcd62b5a91e7399093cbde018dbb,43,Male,White,Conservative,No,Full-Time
f922610ffe803671c6cb9b3d3562365f,36,Female,White,Conservative,No,Full-Time
3b46fb5ae28a9e753fbe4b7ef8ee85d4,25,Male,White,Conservative,Yes,Part-Time
f82e8e400db4ecf7a5cc0a9e25cef869,42,Female,White,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b610be6819642ec7b20cfc35e62b1ee8,40,Male,Mixed,Conservative,No,Full-Time
b3cdfdebb979bacee47a7e084a5ae060,23,Male,Black,Conservative,No,Unemployed (and job seeking)
1ac1f35eec7735efa514e24096d7c734,21,Male,White,Conservative,No,Full-Time
5b94bfb5e8912b60fde62d060b339591,23,Female,White,Conservative,Yes,Part-Time
791c2f772e29337afbd18583432aecb3,55,Female,White,Conservative,No,Full-Time
53ab90095571498066bd81f8a105792e,37,Female,White,Conservative,No,Full-Time
dd8c4f0a895641e558907eb186c118bd,23,Female,Black,Conservative,No,Full-Time
919d7fedf99b7db7796b897470e0b8a4,52,Male,Other,Conservative,No,Full-Time
996b5c1ce16e2c5df3f056ab960e1d28,38,Male,White,Conservative,Yes,Unemployed (and job seeking)
90689eff5b2674ee5b80a44cf54b53a3,22,Female,White,Conservative,No,Full-Time
13e14732ab8edbacb5e124fd6971bb7b,64,Female,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
274c1ad861a6a4eba49b51e73d16b957,37,Female,White,Conservative,No,Full-Time
8d9b8d8d8610aa2743ec3047c7e11d50,36,Female,White,Conservative,No,Full-Time
f2bde56f031d816d31ee46d0789d13d6,47,Female,Mixed,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
0e3be6bc1ebed3574f64b32c820e74b1,25,Male,White,Conservative,Yes,Full-Time
be94217bd4194a2658a16657f7ee1fee,69,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e9abf2cf791a1ed29aba816601acbf50,25,Male,White,Conservative,No,Full-Time
99805482e7a3bbb2a3aba69db4297083,39,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
35b3333e0b1ade9d1dac69e7479a64ae,27,Female,White,Conservative,Yes,DATA_EXPIRED
d476decb12cc879b426bfbe3f939062d,44,Male,White,Conservative,No,Full-Time
d63ee008d439b3d3363da0eb43a00d3e,35,Female,White,Conservative,No,Full-Time
d6f5fed646e596c72bd09093c2c0449a,28,Male,White,Conservative,No,Full-Time
17cb8c7f28933be5f9b0f29d5358c49c,45,Female,Mixed,Conservative,No,Full-Time
979e912edbdf0404d47283a7562fb101,56,Female,White,Conservative,No,Part-Time
9b637bad967cd4554b1feabf13b3652d,34,Male,Black,Conservative,Yes,Part-Time
b332119886d2c5c2ac9795ca14bc1141,46,Female,White,Conservative,No,Full-Time
448802a76e70b7885665b436160d0b32,63,Male,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
7f8e07c216705ac351c8e5c43113fa1f,81,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
